Plu_No,SalesMode,UnitPrice,Weight,PackQuant,Tare,DateFlag,ShelfLife,ExMessage1,PosCode,Posflag,PosSelect,OpenPrice,FreeMsg1,FreeMsg2,FreeMsg3,FreeMsg4,FreeMsg5,FreeMsg6,FreeMsg7,FreeMsg8,FreeMsg9,FreeMsg10,FreeMsg11,FreeMsg12,FreeMsg13,FreeMsg14,FreeMsg15,Logo1,TargetLimitLevel3,WindowsFontId,TargetLimitLevel2,IngredPrintFlag,Ean128CodeType,LotNo,PosCode2,CustomText,3rdLabelNo,3rdLabelFlag,TrayHold,TrayFeedStop,EslDispPattern,RankMaster,SubLabelPrint,TrayCentering,LockFlag,PresetGroup,BarcodePrint,TrayHeightAutoDetect,IXResavationNo,JulianDateFlag,PriceGroup1,PriceGroup2,PriceGroup3,PriceGroup4,PriceGroup5,LabelFormatNoPrep,Upper1CassetteCheck,BoxQuant,PlantSymbol,UnderCassetteCheck,LabelFormatNo3,PackedPlant,RecycleMark,Upper2PrintPos,PrinterSel,WarningWeight,T2Weight,Upper2CassetteCheck,Upper1PrintPos,PhotoNo,BestBeforeTime,Upper2LabelNo,BestBeforeTimeFlag,ThirdPluNo,T1Weight,Caloriy_No,MDNo,PrinterHeight,UpperWeight,Nominal,LinkPluNo,DepositFlag,MarkPrice,MarkFlag,TaxMode,TaxRate,ExMessage2,ExMessage3,PointType,PointFlag,Points,SafeHandlingFlag,FeeFlag,TraceFlag,TargetLimit,SchemeNo,CookingNo,Fee,TargetFlag,CostPrice,DeptCode,GroupCode,ItemCode,PopMsg,Coupon,TimeFlag,PackTime,ExpTimeFlag,ExpTime,SecondPrice,ImageNo,Logo3,Unit,BestBeforeFlag,BestBefore,RegCode,SafeHandlingNo,ForcedTare,No2PrintFlag,WrappingMode,WrappingSpeed,Volume,LabellingPos,Rotate,BarCodeNum,TotalsFlag,TopPrintFlag,BottomPrintFlag,EyeCatchPrintFlag,TopBarFlag,PrintFlag,TrayFlag,PopFlag,TopTypeFlag,CostPriceFlag,ServeHeight,LabellingMode,Wrapping,PosFlagSelect,SecondBotPrintFlag,FeedRate,StockFlag,Random,SalesLife,Logo2,PropTare,StoreId,LabelFormatNo1,LabelFormatNo2,No2Tare,UpperLimit,LowerLimit,TrayNo,Line1,Line2,Line3,Line4,Line5,Line6,Line7,Line8,Line9,Line10,Line11,Line12,Line13,Line14,Line15,Line16,Line17,Line18,Line19,Line20
620,0,2399,0,0,5,3,5,0,"620",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,1,620,0,0,0,0,0,0,0,0,100,0,2,14,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"BUTCHERS THIN SAUSAGES","","","","","","","","","","","","","","","","","","",""
621,0,2299,0,0,5,3,5,0,"621",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,1,621,0,0,0,0,0,0,0,0,100,0,2,14,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"BUTCHERS THICK SAUSAGES","","","","","","","","","","","","","","","","","","",""
622,0,2499,0,0,5,3,5,0,"622",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,1,622,0,0,0,0,0,0,0,0,100,0,2,14,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"FLAVOURED SAUSAGES","","","","","","","","","","","","","","","","","","",""
623,0,2399,0,0,5,3,5,0,"623",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,1,623,0,0,0,0,0,0,0,0,100,0,2,14,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"RISSOLES","","","","","","","","","","","","","","","","","","",""
624,1,1500,0,0,5,3,5,0,"624",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,1,624,0,0,0,0,0,0,0,0,100,0,2,14,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"6 FOR $15","RISSOLES","SPECIAL!","","","","","","","","","","","","","","","","",""
625,0,2499,0,0,5,3,14,0,"625",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,625,0,0,0,0,0,0,0,0,100,0,2,14,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"BLACK FOREST SMOKE HOUSE","MILD SPANISH CHORIZO","","","","","","","","","","","","","","","","","",""
626,0,1599,0,0,5,3,14,0,"626",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,626,0,0,0,0,0,0,0,0,100,0,2,14,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"SMOKED HAM HOCKS","","","","","","","","","","","","","","","","","","",""
627,0,3299,0,0,5,3,15,0,"627",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,627,0,0,0,0,0,0,0,0,100,0,2,14,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"FREE-RANGE BLACK FOREST","SMOKE HOUSE STREAKY","BACON RASHERS","","","","","","","","","","","","","","","","",""
628,0,3299,0,0,5,3,15,0,"628",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,628,0,0,0,0,0,0,0,0,100,0,2,14,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"FREE-RANGE BLACK FOREST","SMOKE HOUSE SHORT-CUT ","BACON RASHERS","","","","","","","","","","","","","","","","",""
629,0,2199,0,0,5,3,17,0,"629",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,629,0,0,0,0,0,0,0,0,100,0,2,17,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"CENTRE-CUT","BONE-IN","LEG HAM","","","","","","","","","","","","","","","","",""
630,0,2499,0,1,5,3,17,0,"630",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,630,0,0,0,0,0,0,0,0,100,0,2,17,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"BLACK FOREST SMOKE HOUSE","RED VIENNA FRANKFURTS","","","","","","","","","","","","","","","","","",""
631,1,999,0,1,5,3,21,0,"631",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,631,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"STUFFING-MIX","(SAGE, ONION & BACON)","500g","","","","","","","","","","","","","","","","",""
632,1,999,0,1,5,3,21,0,"632",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,632,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"STUFFING-MIX","(CRANBERRY & CHESTNUT)","500g","","","","","","","","","","","","","","","","",""
633,1,999,0,1,5,3,21,0,"633",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,633,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"STUFFING-MIX","(APRICOT & MACADAMIA)","500g","","","","","","","","","","","","","","","","",""
634,0,2499,0,1,5,3,17,0,"634",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,634,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"FREE-RANGE BLACK FOREST","SMOKE HOUSE WHOLE","BACON RASHERS","","","","","","","","","","","","","","","","",""
635,1,1699,0,1,5,3,183,0,"635",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,635,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"HOMESTYLE","FAMIL MEATY BEEF PIE","HEAT AT 180c FOR 40 MIN","OR UNTILL HOT THROUGHOUT","THAW BEFORE COOKING","","","","","","","","","","","","","","",""
636,1,549,0,1,5,3,183,0,"636",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,635,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"HOMESTYLE","MEATY BEEF PIE","HEAT AT 180c FOR 20 MIN","OR UNTILL HOT THROUGHOUT","THAW BEFORE COOKING","","","","","","","","","","","","","","",""
637,1,1699,0,1,5,3,183,0,"637",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,635,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"HOMESTYLE","FAMILY CHICKEN & VEG PIE","HEAT AT 180c FOR 40 MIN","OR UNTILL HOT THROUGHOUT","THAW BEFORE COOKING","","","","","","","","","","","","","","",""
638,1,549,0,1,5,3,183,0,"638",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,635,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"HOMESTYLE","CHICKEN & VEG PIE","HEAT AT 180c FOR 20 MIN","OR UNTILL HOT THROUGHOUT","THAW BEFORE COOKING","","","","","","","","","","","","","","",""
639,0,2299,0,1,5,3,10,0,"639",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,639,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"BONE-IN","LEG OF LAMB","","","","","","","","","","","","","","","","","",""
640,0,2599,0,1,5,3,7,0,"640",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,640,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"LAMB CAFE RACK","","","","","","","","","","","","","","","","","","",""
641,1,299,0,1,0,3,5,0,"641",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,641,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"CHICKEN SOUVLAKI","","","","","","","","","","","","","","","","","","",""
642,1,349,0,1,0,3,5,0,"642",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,642,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"LAMB SOUVLAKI","","","","","","","","","","","","","","","","","","",""
643,1,349,0,1,0,3,5,0,"643",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,643,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"BEEF SOUVLAKI","","","","","","","","","","","","","","","","","","",""
644,1,349,0,1,0,3,5,0,"644",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,644,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PORK SOUVLAKI","","","","","","","","","","","","","","","","","","",""
645,1,699,0,1,0,3,5,0,"645",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,645,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"LAMB BACKSTRAP","SOUVLAKI","","","","","","","","","","","","","","","","","",""
646,1,1200,0,1,0,3,183,0,"646",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,646,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PRESERVATIVE FREE","CHICKEN, GARLIC","& THYME SAUSAGES","6 FOR $12","","","","","","","","","","","","","","","",""
647,1,1200,0,1,0,3,183,0,"647",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,647,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PRESERVATIVE FREE","ITALIAN SAUSAGES","6 FOR $12","","","","","","","","","","","","","","","","",""
648,1,1200,0,1,0,3,183,0,"648",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,648,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PRESERVATIVE FREE","HOT ITALIAN SAUSAGES","6 FOR $12","","","","","","","","","","","","","","","","",""
649,1,1200,0,1,0,3,183,0,"649",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,649,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PRESERVATIVE FREE","LAMB & ROSEMARY","SAUSAGES","6 FOR $12","","","","","","","","","","","","","","","",""
650,0,2499,0,1,0,3,183,0,"650",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,650,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"BLACK FOREST SMOKEHOUSE","BOUDIN NOIR","(BLACK PUDDING) SAUSAGES","","","","","","","","","","","","","","","","",""
651,1,1200,0,1,0,3,183,0,"651",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,651,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PRESERVATIVE FREE","GREEK LOUKANIKO","SAUSAGES","6 FOR $12","","","","","","","","","","","","","","","",""
652,1,900,0,2,0,3,21,0,"652",42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,652,0,0,0,0,0,0,0,0,100,0,2,21,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PRESERVATIVE FREE","SEMI-DRIED","SMOKEY GREEK","SAUSAGES","2 FOR $9","","","","","","","","","","","","","","",""
653,1,1200,0,1,0,3,183,0,"653",42,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,653,0,0,0,0,0,0,0,0,100,0,2,183,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"PRESERVATIVE FREE","ENGLISH CUMBERLAND","SAUSAGES","6 FOR $12","","","","","","","","","","","","","","","",""
